id;nom;population;longitude;latitude
ternand;TERNAND;724;4,53333;45,95
sain-bel;SAIN-BEL;2242;4,6;45,8167
emeringes;EMERINGES;218;4,66667;46,2167
dieme;DIEME;187;4,46667;45,9667
pontcharra-sur-turdine;PONTCHARRA-SUR-TURDINE;2483;4,48333;45,8667
cheres;LES CHERES;1376;4,73333;45,8833
decines-charpieu;DECINES-CHARPIEU;25562;4,96667;45,75
saint-loup-69;SAINT-LOUP;979;4,46667;45,9
solaize;SOLAIZE;2777;4,84028;45,6398
saint-didier-sur-beaujeu;SAINT-DIDIER-SUR-BEAUJEU;646;4,55;46,15
saint-laurent-d-agny;SAINT-LAURENT-D'AGNY;2111;4,68333;45,6333
saint-laurent-de-mure;SAINT-LAURENT-DE-MURE;5100;5,03333;45,6833
yzeron;YZERON;1036;4,58333;45,7
vernaison;VERNAISON;4473;4,81667;45,65
sainte-foy-l-argentiere;SAINTE-FOY-L'ARGENTIERE;1246;4,46667;45,7
dardilly;DARDILLY;8454;4,73333;45,8
saint-julien-sur-bibost;SAINT-JULIEN-SUR-BIBOST;535;4,51667;45,8
saint-didier-au-mont-d-or;SAINT-DIDIER-AU-MONT-D'OR;6419;4,8;45,8
chatillon-69;CHATILLON;2190;4,65;45,875
cublize;CUBLIZE;1248;4,38333;46,0167
coise;COISE;741;4,48333;45,6167
belmont-d-azergues;BELMONT-D'AZERGUES;638;4,66945;45,8681
genay-69;GENAY;5014;4,83333;45,9
longes;LONGES;869;4,68333;45,5
loire-sur-rhone;LOIRE-SUR-RHONE;2412;4,80612;45,5606
ampuis;AMPUIS;2641;4,81667;45,4833
chiroubles;CHIROUBLES;378;4,66667;46,1833
saint-jacques-des-arrets;SAINT-JACQUES-DES-ARRETS;110;4,6;46,25
fleurieux-sur-l-arbresle;FLEURIEUX-SUR-L'ARBRESLE;2222;4,65;45,8333
moire;MOIRE;204;4,6;45,9333
saint-andre-la-cote;SAINT-ANDRE-LA-COTE;282;4,6;45,6333
feyzin;FEYZIN;9237;4,85;45,6667
vernay;VERNAY;111;4,53333;46,15
cogny-69;COGNY;1106;4,63333;45,9833
quincie-en-beaujolais;QUINCIE-EN-BEAUJOLAIS;1199;4,6;46,1167
salles-arbuissonnas-en-beaujolais;SALLES-ARBUISSONNAS-EN-BEAUJOLAIS;803;4,63389;46,0406
monsols;MONSOLS;959;4,51667;46,2167
aigueperse-69;AIGUEPERSE;241;4,43333;46,2833
beaujeu-69;BEAUJEU;2036;4,6;46,15
saint-christophe-69;SAINT-CHRISTOPHE;236;4,54195;46,262
saint-germain-au-mont-d-or;SAINT-GERMAIN-AU-MONT-D'OR;2766;4,8;45,8667
corcelles-en-beaujolais;CORCELLES-EN-BEAUJOLAIS;796;4,71667;46,15
tarare;TARARE;10333;4,43333;45,9
mornant;MORNANT;5514;4,66667;45,6167
drace;DRACE;962;4,76667;46,15
chessy-69;CHESSY;1752;4,61667;45,9
villecheneve;VILLECHENEVE;830;4,41667;45,8167
bois-d-oingt;LE BOIS-D'OINGT;2242;4,58333;45,9167
saint-clement-les-places;SAINT-CLEMENT-LES-PLACES;655;4,43333;45,75
saint-jean-des-vignes;SAINT-JEAN-DES-VIGNES;388;4,68333;45,8667
chassagny;CHASSAGNY;1245;4,73333;45,6
saint-julien-69;SAINT-JULIEN;816;4,66667;46,0333
tupin-et-semons;TUPIN-ET-SEMONS;616;4,8;45,4833
givors;GIVORS;19118;4,76667;45,5833
chasselay-69;CHASSELAY;2672;4,78333;45,8667
saint-germain-sur-l-arbresle;SAINT-GERMAIN-SUR-L'ARBRESLE;1352;4,6;45,85
rochetaillee-sur-saone;ROCHETAILLEE-SUR-SAONE;1525;4,83528;45,842
chenelette;CHENELETTE;326;4,48333;46,1667
sainte-foy-les-lyon;SAINTE-FOY-LES-LYON;21742;4,8;45,7333
meys;MEYS;717;4,38333;45,6833
montromant;MONTROMANT;426;4,51667;45,7
aveize;AVEIZE;1110;4,48333;45,6833
sainte-catherine-69;SAINTE-CATHERINE;904;4,56973;45,5992
millery-69;MILLERY;3549;4,76667;45,6333
ancy;ANCY;580;4,51667;45,8333
ancier;ANCIER;475;5,63333;47,45
theuley;THEULEY;109;5,8;47,6167
betoncourt-saint-pancras;BETONCOURT-SAINT-PANCRAS;51;6,16667;47,9167
bouhans-les-montbozon;BOUHANS-LES-MONTBOZON;115;6,28333;47,4833
filain-70;FILAIN;221;6,18333;47,5167
soing-cubry-charentenay;SOING-CUBRY-CHARENTENAY;467;5,87862;47,5823
vy-le-ferroux;VY-LE-FERROUX;175;5,98333;47,5833
fleurey-les-faverney;FLEUREY-LES-FAVERNEY;407;6,08333;47,75
magnoray;LE MAGNORAY;101;6,1;47,5333
arbecey;ARBECEY;240;5,93333;47,7333
aynans;LES AYNANS;328;6,45;47,6167
montureux-et-prantigny;MONTUREUX-ET-PRANTIGNY;209;5,63333;47,5
montjustin-et-velotte;MONTJUSTIN-ET-VELOTTE;128;6,37389;47,6142
chenevrey-et-morogne;CHENEVREY-ET-MOROGNE;264;5,75;47,2833
dampierre-sur-salon;DAMPIERRE-SUR-SALON;1303;5,68333;47,55
arsans;ARSANS;42;5,63333;47,3667
esprels;ESPRELS;699;6,36667;47,5333
vellemoz;VELLEMOZ;85;5,8;47,4667
velle-le-chatel;VELLE-LE-CHATEL;139;6,05;47,6
barre-70;LA BARRE;106;6,17973;47,4048
mersuay;MERSUAY;270;6,13333;47,7833
barges-70;BARGES;103;5,85;47,8667
noidans-les-vesoul;NOIDANS-LES-VESOUL;2076;6,13333;47,6167
montcey;MONTCEY;223;6,23333;47,65
lure-70;LURE;8325;6,5;47,6833
villers-sur-saulnot;VILLERS-SUR-SAULNOT;156;6,65;47,55
etrelles-et-la-montbleuse;ETRELLES-ET-LA-MONTBLEUSE;85;5,86195;47,46
saint-sauveur-70;SAINT-SAUVEUR;2108;6,38333;47,8
bucey-les-traves;BUCEY-LES-TRAVES;103;5,98333;47,6167
tremblois;LE TREMBLOIS;187;5,58333;47,3833
jussey;JUSSEY;1766;5,9;47,8167
plancher-bas;PLANCHER-BAS;1923;6,73333;47,7167
autet;AUTET;313;5,7;47,55
saint-valbert;SAINT-VALBERT;224;6,4;47,85
chateney;CHATENEY;51;6,31389;47,6923
betaucourt;BETAUCOURT;159;5,91667;47,8667
lanterne-et-les-armonts;LA LANTERNE-ET-LES-ARMONTS;185;6,52667;47,7937
belverne;BELVERNE;131;6,65;47,6333
chargey-les-port;CHARGEY-LES-PORT;240;6;47,7333
francourt;FRANCOURT;105;5,75;47,65
montigny-les-vesoul;MONTIGNY-LES-VESOUL;658;6,06667;47,6333
vantoux-et-longevelle;VANTOUX-ET-LONGEVELLE;157;5,85;47,4333
citey;CITEY;98;5,78333;47,4333
villeneuve-bellenoye-et-la-maize;LA VILLENEUVE-BELLENOYE-ET-LA-MAIZE;127;6,25056;47,7078
cerre-les-noroy;CERRE-LES-NOROY;213;6,31667;47,6
mollans;MOLLANS;244;6,36667;47,65
beaumotte-aubertans;BEAUMOTTE-AUBERTANS;495;6,17917;47,42
combeaufontaine;COMBEAUFONTAINE;556;5,88333;47,7167
rioz;RIOZ;1891;6,06667;47,4167
dampvalley-les-colombe;DAMPVALLEY-LES-COLOMBE;112;6,25;47,6333
raze;RAZE;331;6,01667;47,5833
magny-vernois;MAGNY-VERNOIS;1304;6,48333;47,6667
cugney;CUGNEY;183;5,71667;47,3667
conflandey;CONFLANDEY;399;6,05;47,7333
recologne-70;RECOLOGNE;46;5,78333;47,5833
charmes-saint-valbert;CHARMES-SAINT-VALBERT;48;5,71667;47,7333
adelans-et-le-val-de-bithaine;ADELANS-ET-LE-VAL-DE-BITHAINE;309;6,39778;47,7098
villargent;VILLARGENT;113;6,48333;47,55
lambrey;LAMBREY;85;5,93333;47,7667
cuve;CUVE;163;6,21667;47,9
sauvigney-les-gray;SAUVIGNEY-LES-GRAY;113;5,74112;47,4473
fontenois-la-ville;FONTENOIS-LA-VILLE;144;6,16667;47,9333
magny-70;LES MAGNY;131;6,45;47,5333
gourgeon;GOURGEON;253;5,85;47,7167
villers-chemin-et-mont-les-etrelles;VILLERS-CHEMIN-ET-MONT-LES-ETRELLES;127;5,87001;47,4425
delain;DELAIN;221;5,63333;47,5833
fahy-les-autrey;FAHY-LES-AUTREY;109;5,48333;47,5167
demangevelle;DEMANGEVELLE;335;6,03333;47,9333
mantoche;MANTOCHE;481;5,53333;47,4167
thienans;THIENANS;85;6,28333;47,4667
etuz;ETUZ;670;5,93333;47,35
bouhans-et-feurg;BOUHANS-ET-FEURG;281;5,5;47,4833
brevilliers;BREVILLIERS;641;6,78333;47,5833
membrey;MEMBREY;222;5,75;47,5833
vereux;VEREUX;255;5,65;47,5167
fresne-saint-mames;FRESNE-SAINT-MAMES;500;5,86667;47,55
confracourt;CONFRACOURT;222;5,88333;47,6667
vars-70;VARS;202;5,53333;47,5333
echenoz-la-meline;ECHENOZ-LA-MELINE;3065;6,13333;47,6
resie-saint-martin;LA RESIE-SAINT-MARTIN;163;5,61667;47,3167
echavanne;ECHAVANNE;198;6,73333;47,65
baties;LES BATIES;79;5,9;47,5
andelarrot;ANDELARROT;242;6,1;47,5833
motey-sur-saone;MOTEY-SUR-SAONE;25;5,75;47,5333
villers-pater;VILLERS-PATER;40;6,16667;47,4667
georfans;GEORFANS;64;6,53333;47,5167
noiron;NOIRON;64;5,63333;47,3833
frasne-le-chateau;FRASNE-LE-CHATEAU;291;5,9;47,4667
oigney;OIGNEY;50;5,85;47,7667
velleguindry-et-levrecey;VELLEGUINDRY-ET-LEVRECEY;156;6,1;47,55
courcuire;COURCUIRE;132;5,81667;47,35
authoison;AUTHOISON;288;6,15;47,4833
cendrecourt;CENDRECOURT;243;5,93333;47,85
montagne-70;LA MONTAGNE;40;6,6;47,9167
ronchamp;RONCHAMP;2919;6,65;47,7
attricourt;ATTRICOURT;36;5,4;47,4833
ray-sur-saone;RAY-SUR-SAONE;216;5,83333;47,5833
vilory;VILORY;86;6,23333;47,7167
bucey-les-gy;BUCEY-LES-GY;649;5,85;47,4167
buffignecourt;BUFFIGNECOURT;115;6,01667;47,8167
velorcey;VELORCEY;212;6,25;47,7833
avrigney-virey;AVRIGNEY-VIREY;392;5,77862;47,3345
germigney-70;GERMIGNEY;178;5,54889;47,377
bourguignon-les-conflans;BOURGUIGNON-LES-CONFLANS;131;6,16667;47,8
gezier-et-fontenelay;GEZIER-ET-FONTENELAY;181;5,9;47,35
menoux-70;MENOUX;288;6,1;47,8
cenans;CENANS;131;6,2;47,4333
pisseure;LA PISSEURE;46;6,23333;47,8667
igny-70;IGNY;200;5,76667;47,4833
chapelle-saint-quillain;LA CHAPELLE-SAINT-QUILLAIN;136;5,81667;47,4833
magnivray;MAGNIVRAY;171;6,46667;47,7833
chauvirey-le-vieil;CHAUVIREY-LE-VIEIL;32;5,75;47,7833
saulx;SAULX;866;6,27917;47,6953
roye-70;ROYE;1345;6,55;47,6667
tresilley;TRESILLEY;207;6,03333;47,45
visoncourt;VISONCOURT;32;6,31667;47,75
vy-les-lure;VY-LES-LURE;674;6,45;47,65
velloreille-les-choye;VELLOREILLE-LES-CHOYE;80;5,73333;47,4
palante;PALANTE;183;6,58333;47,65
magnoncourt;MAGNONCOURT;432;6,28333;47,9
dampierre-sur-linotte;DAMPIERRE-SUR-LINOTTE;750;6,23333;47,5167
vallerois-le-bois;VALLEROIS-LE-BOIS;259;6,28333;47,55
lavoncourt;LAVONCOURT;337;5,78333;47,6333
betoncourt-les-brotte;BETONCOURT-LES-BROTTE;99;6,33333;47,75
demie;LA DEMIE;138;6,16667;47,5833
linexert;LINEXERT;131;6,48333;47,75
percey-le-grand;PERCEY-LE-GRAND;93;5,38949;47,6097
buthiers-70;BUTHIERS;309;6,03333;47,35
clans-70;CLANS;120;6,03333;47,6
pontcey;PONTCEY;278;6,03333;47,6333
montot-70;MONTOT;126;5,61667;47,5667
vanne;VANNE;93;5,83333;47,6
magny-jobert;MAGNY-JOBERT;102;6,6;47,65
breuches;BREUCHES;735;6,33333;47,8
vergenne;LA VERGENNE;116;6,53333;47,6167
granges-la-ville;GRANGES-LA-VILLE;214;6,56667;47,5667
melincourt;MELINCOURT;249;6,13333;47,8833
oiselay-et-grachaux;OISELAY-ET-GRACHAUX;397;5,93333;47,4167
marast;MARAST;42;6,38333;47,55
vougecourt;VOUGECOURT;150;6;47,9333
rosieres-sur-mance;ROSIERES-SUR-MANCE;77;5,8;47,8333
longine;LA LONGINE;244;6,58333;47,8833
cemboing;CEMBOING;209;5,85;47,8333
onay;ONAY;73;5,68333;47,3833
saint-bresson-70;SAINT-BRESSON;453;6,51667;47,8667
autoreille;AUTOREILLE;297;5,81667;47,3667
luze-70;LUZE;737;6,73333;47,6
chaumercenne;CHAUMERCENNE;152;5,63333;47,3
corbiere;LA CORBIERE;100;6,5;47,8
colombier-70;COLOMBIER;419;6,21667;47,6667
coisevaux;COISEVAUX;343;6,7;47,5833
girefontaine;GIREFONTAINE;46;6,18333;47,9
ranzevelle;RANZEVELLE;21;5,98333;47,9
dampvalley-saint-pancras;DAMPVALLEY-SAINT-PANCRAS;49;6,2;47,9167
haut-du-them-chateau-lambert;HAUT-DU-THEM-CHATEAU-LAMBERT;449;6,72251;47,8428
echenans-sous-mont-vaudois;ECHENANS-SOUS-MONT-VAUDOIS;505;6,77167;47,6028
mailleroncourt-saint-pancras;MAILLERONCOURT-SAINT-PANCRAS;211;6,13333;47,9167
bresilley;BRESILLEY;175;5,65;47,25
melecey;MELECEY;163;6,48333;47,5167
mandrevillars;MANDREVILLARS;218;6,78333;47,6167
ouge;OUGE;122;5,7;47,8
hautevelle;HAUTEVELLE;256;6,28333;47,85
flagy-70;FLAGY;156;6,18333;47,7
chancey;CHANCEY;161;5,68333;47,3167
briaucourt-70;BRIAUCOURT;241;6,25;47,8167
savoyeux;SAVOYEUX;223;5,75;47,55
anchenoncourt-et-chazel;ANCHENONCOURT-ET-CHAZEL;239;6,11667;47,8667
chaux-les-port;CHAUX-LES-PORT;140;6,03333;47,7167
coulevon;COULEVON;193;6,18333;47,65
senoncourt;SENONCOURT;217;6,06667;47,8333
jonvelle;JONVELLE;142;5,91667;47,9333
errevet;ERREVET;231;6,76667;47,6833
velleclaire;VELLECLAIRE;105;5,86667;47,4333
brotte-les-luxeuil;BROTTE-LES-LUXEUIL;217;6,35;47,75
vauvillers-70;VAUVILLERS;680;6,1;47,9167
hurecourt;HURECOURT;56;6,06667;47,9
selles-70;SELLES;242;6,08333;47,9667
auvet-et-la-chapelotte;AUVET-ET-LA-CHAPELOTTE;246;5,51667;47,5167
courmont-70;COURMONT;101;6,63333;47,6167
villers-la-ville;VILLERS-LA-VILLE;164;6,46667;47,55
vouhenans;VOUHENANS;397;6,48333;47,65
creveney;CREVENEY;52;6,3;47,6833
vesoul;VESOUL;15761;6,16667;47,6333
ternuay-melay-et-saint-hilaire;TERNUAY-MELAY-ET-SAINT-HILAIRE;519;6,62917;47,785
bouligney;BOULIGNEY;432;6,25;47,9
malbouhans;MALBOUHANS;379;6,58333;47,7167
roche-sur-linotte-et-sorans-les-cordiers;ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS;72;6,20306;47,4731
fondremand;FONDREMAND;173;6,03333;47,4667
montbozon;MONTBOZON;546;6,26667;47,4667
mailleroncourt-charette;MAILLERONCOURT-CHARETTE;317;6,26667;47,7333
echenoz-le-sec;ECHENOZ-LE-SEC;309;6,11667;47,5333
renaucourt;RENAUCOURT;107;5,76667;47,6333
boult;BOULT;543;6;47,3833
cote;LA COTE;523;6,58333;47,6833
charcenne;CHARCENNE;340;5,78333;47,3667
comberjon;COMBERJON;173;6,2;47,65
champlitte;CHAMPLITTE;1822;5,51417;47,6162
faucogney-et-la-mer;FAUCOGNEY-ET-LA-MER;589;6,56667;47,85
froideconche;FROIDECONCHE;1994;6,41667;47,8167
chatenois-70;CHATENOIS;124;6,31667;47,6833
oyrieres;OYRIERES;428;5,56667;47,5333
tartecourt;TARTECOURT;39;5,98333;47,8333
boursieres;BOURSIERES;72;6,05;47,6167
montureux-les-baulay;MONTUREUX-LES-BAULAY;170;5,98333;47,8167
basse-vaivre;LA BASSE-VAIVRE;44;6,05;47,95
lomont;LOMONT;378;6,61667;47,6167
marnay-70;MARNAY;1380;5,76667;47,2833
argillieres;ARGILLIERES;73;5,63333;47,6667
aisey-et-richecourt;AISEY-ET-RICHECOURT;107;5,95;47,8833
conflans-sur-lanterne;CONFLANS-SUR-LANTERNE;650;6,21001;47,8153
purgerot;PURGEROT;367;6;47,75
saulnot;SAULNOT;801;6,63333;47,5667
angirey;ANGIREY;132;5,78333;47,45
sauvigney-les-pesmes;SAUVIGNEY-LES-PESMES;172;5,56667;47,3
lievans;LIEVANS;131;6,35;47,6333
vandelans;VANDELANS;110;6,16667;47,4
scey-sur-saone-et-saint-albin;SCEY-SUR-SAONE-ET-SAINT-ALBIN;1682;5,96667;47,6667
bard-les-pesmes;BARD-LES-PESMES;128;5,63333;47,2667
noidans-le-ferroux;NOIDANS-LE-FERROUX;624;5,95;47,5667
cubry-les-faverney;CUBRY-LES-FAVERNEY;128;6,13333;47,8167
quenoche;QUENOCHE;206;6,1;47,4667
bourguignon-les-morey;BOURGUIGNON-LES-MOREY;54;5,7;47,7167
bourguignon-les-la-charite;BOURGUIGNON-LES-LA-CHARITE;142;5,97028;47,5073
quarte;LA QUARTE;70;5,7;47,7667
cirey;CIREY;347;6,13333;47,4
valay;VALAY;685;5,63333;47,3333
vaux-le-moncelot;VAUX-LE-MONCELOT;76;5,9;47,4667
rochelle-70;LA ROCHELLE;36;5,73333;47,75
colombe-les-vesoul;COLOMBE-LES-VESOUL;500;6,21667;47,6167
larret;LARRET;57;5,63333;47,6333
bougey;BOUGEY;83;5,86667;47,7833
chauvirey-le-chatel;CHAUVIREY-LE-CHATEL;115;5,75;47,7833
meurcourt;MEURCOURT;308;6,23333;47,7667
equevilley;EQUEVILLEY;129;6,18333;47,7667
genevrey;GENEVREY;229;6,31667;47,7167
chapelle-les-luxeuil;LA CHAPELLE-LES-LUXEUIL;438;6,36667;47,7667
creuse-70;LA CREUSE;74;6,35;47,6833
bouhans-les-lure;BOUHANS-LES-LURE;310;6,41667;47,7
bay;BAY;122;5,71667;47,2833
vezet;VEZET;189;5,88333;47,5333
courchaton;COURCHATON;455;6,53333;47,5167
beulotte-saint-laurent;BEULOTTE-SAINT-LAURENT;71;6,68333;47,8667
granges-le-bourg;GRANGES-LE-BOURG;370;6,58333;47,5667
choye;CHOYE;390;5,75;47,3833
andelarre;ANDELARRE;119;6,1;47,5833
pomoy;POMOY;193;6,35;47,6667
saint-barthelemy-70;SAINT-BARTHELEMY;1149;6,58333;47,75
fleurey-les-lavoncourt;FLEUREY-LES-LAVONCOURT;107;5,78333;47,6667
motey-besuche;MOTEY-BESUCHE;112;5,66667;47,3
rignovelle;RIGNOVELLE;96;6,48333;47,7667
velleminfroy;VELLEMINFROY;281;6,31667;47,6667
neuvelle-les-scey;LA NEUVELLE-LES-SCEY;176;5,93333;47,7
vitrey-sur-mance;VITREY-SUR-MANCE;291;5,76139;47,8142
dampierre-les-conflans;DAMPIERRE-LES-CONFLANS;260;6,18333;47,85
saint-germain-70;SAINT-GERMAIN;1316;6,53333;47,7167
bougnon;BOUGNON;504;6,11667;47,7
borey;BOREY;233;6,35;47,6
faverney;FAVERNEY;981;6,1;47,7667
navenne;NAVENNE;1751;6,16667;47,6
baignes;BAIGNES;86;6,05;47,5833
courtesoult-et-gatey;COURTESOULT-ET-GATEY;62;5,61667;47,6167
aillevans;AILLEVANS;142;6,41667;47,5833
vaivre-et-montoille;VAIVRE-ET-MONTOILLE;2293;6,1;47,6333
auxon-70;AUXON;432;6,16667;47,6833
amblans-et-velotte;AMBLANS-ET-VELOTTE;389;6,41667;47,6833
villeparois;VILLEPAROIS;211;6,18333;47,65
chargey-les-gray;CHARGEY-LES-GRAY;714;5,58333;47,4833
val-saint-eloi;LE VAL-SAINT-ELOI;110;6,18334;47,737
montcourt;MONTCOURT;67;5,95;47,9333
quincey-70;QUINCEY;1272;6,18333;47,6167
breurey-les-faverney;BREUREY-LES-FAVERNEY;571;6,13333;47,75
vauchoux;VAUCHOUX;126;6,03333;47,6667
andornay;ANDORNAY;205;6,6;47,65
amage;AMAGE;332;6,5;47,8333
grandecourt;GRANDECOURT;35;5,85;47,6333
brotte-les-ray;BROTTE-LES-RAY;64;5,73333;47,6
loulans-verchamp;LOULANS-VERCHAMP;473;6,20612;47,4467
sainte-reine-70;SAINTE-REINE;35;5,78333;47,5
pont-du-bois;PONT-DU-BOIS;116;6,13333;47,9667
vellechevreux-et-courbenans;VELLECHEVREUX-ET-COURBENANS;155;6,53862;47,54
gy;GY;1048;5,81667;47,4
besnans;BESNANS;81;6,26667;47,45
ormenans;ORMENANS;65;6,2;47,45
chavanne-70;CHAVANNE;243;6,65806;47,5578
vyans-le-val;VYANS-LE-VAL;414;6,76723;47,55
nantilly;NANTILLY;525;5,53333;47,4667
montarlot-les-rioz;MONTARLOT-LES-RIOZ;288;6;47,4167
malachere;LA MALACHERE;271;6,08333;47,45
achey;ACHEY;71;5,6;47,5667
lieucourt;LIEUCOURT;79;5,61667;47,35
mont-saint-leger;MONT-SAINT-LEGER;65;5,78333;47,6333
mignavillers;MIGNAVILLERS;349;6,55;47,5833
sornay-70;SORNAY;306;5,7;47,2833
proiseliere-et-langle;LA PROISELIERE-ET-LANGLE;173;6,5;47,8333
vernotte;LA VERNOTTE;71;5,86667;47,5167
amance-70;AMANCE;699;6,06667;47,8
perrouse;PERROUSE;233;6,05;47,3667
fontaine-les-luxeuil;FONTAINE-LES-LUXEUIL;1452;6,33333;47,85
fouvent-saint-andoche;FOUVENT-SAINT-ANDOCHE;235;5,67;47,6445
saint-remy-70;SAINT-REMY;568;6,1;47,8333
villers-vaudey;VILLERS-VAUDEY;61;5,76667;47,6667
pont-de-planches;LE PONT-DE-PLANCHES;214;5,91667;47,5333
voivre-70;LA VOIVRE;144;6,53333;47,8333
larians-et-munans;LARIANS-ET-MUNANS;230;6,23333;47,4167
ailloncourt;AILLONCOURT;307;6,38333;47,75
amoncourt;AMONCOURT;337;6,06667;47,7333
quers;QUERS;353;6,43333;47,7333
baulay;BAULAY;329;6,01667;47,7833
polaincourt-et-clairefontaine;POLAINCOURT-ET-CLAIREFONTAINE;809;6,07001;47,8839
chalonvillars;CHALONVILLARS;1244;6,78333;47,6333
seveux;SEVEUX;467;5,75;47,55
lavigney;LAVIGNEY;122;5,81667;47,7167
villers-sur-port;VILLERS-SUR-PORT;211;6,08333;47,7167
cresancey;CRESANCEY;189;5,65;47,4
vellefaux;VELLEFAUX;464;6,13333;47,55
ovanches;OVANCHES;122;5,95;47,6333
vaite;VAITE;214;5,73333;47,5833
saint-loup-nantouard;SAINT-LOUP-NANTOUARD;112;5,73333;47,4167
saint-gand;SAINT-GAND;138;5,85;47,5167
pierrecourt-70;PIERRECOURT;121;5,6;47,65
beaumotte-les-pin;BEAUMOTTE-LES-PIN;278;5,83333;47,3167
couthenans;COUTHENANS;777;6,73333;47,5833
villersexel;VILLERSEXEL;1464;6,43333;47,55
grammont;GRAMMONT;74;6,51667;47,5167
grattery;GRATTERY;199;6,08333;47,6667
bonboillon;BONBOILLON;182;5,7;47,3333
cognieres;COGNIERES;97;6,3;47,4833
noroy-le-bourg;NOROY-LE-BOURG;482;6,3;47,6167
baudoncourt;BAUDONCOURT;546;6,35;47,7833
athesans-etroitefontaine;ATHESANS-ETROITEFONTAINE;662;6,51028;47,5967
ehuns;EHUNS;260;6,31667;47,7667
neurey-les-la-demie;NEUREY-LES-LA-DEMIE;347;6,2;47,5667
preigney;PREIGNEY;119;5,78333;47,7667
cornot;CORNOT;148;5,83333;47,7
luxeuil-les-bains;LUXEUIL-LES-BAINS;7248;6,38333;47,8167
melin;MELIN;61;5,83333;47,7333
saint-marcel-70;SAINT-MARCEL;118;5,83333;47,8333
tromarey;TROMAREY;110;5,71667;47,3333
chagey;CHAGEY;675;6,73333;47,6167
mailley-et-chazelot;MAILLEY-ET-CHAZELOT;605;6,05;47,5333
autrey-les-cerre;AUTREY-LES-CERRE;226;6,35;47,6167
lyoffans;LYOFFANS;396;6,58333;47,65
pusey;PUSEY;1557;6,13333;47,65
gray;GRAY;6016;5,58333;47,45
ferrieres-les-scey;FERRIERES-LES-SCEY;149;6;47,65
cordonnet;CORDONNET;122;5,97139;47,4164
greucourt;GREUCOURT;89;5,86667;47,5333
autrey-les-gray;AUTREY-LES-GRAY;441;5,5;47,4833
traves;TRAVES;352;5,96667;47,6167
villefrancon;VILLEFRANCON;137;5,75;47,4
chevigney;CHEVIGNEY;31;5,58973;47,3345
bonnevent-velloreille;BONNEVENT-VELLOREILLE;345;5,93306;47,3925
villars-le-pautel;VILLARS-LE-PAUTEL;161;5,93333;47,9
villafans;VILLAFANS;196;6,46667;47,5833
bussieres-70;BUSSIERES;300;5,98333;47,3333
denevre;DENEVRE;182;5,65;47,5667
battrans;BATTRANS;228;5,63333;47,4333
esmoulins;ESMOULINS;157;5,56667;47,4
corravillers;CORRAVILLERS;201;6,62251;47,8931
ecuelle;ECUELLE;86;5,55;47,55
betoncourt-sur-mance;BETONCOURT-SUR-MANCE;42;5,75;47,8333
vadans-70;VADANS;137;5,58695;47,3481
rosey-70;ROSEY;263;6,03333;47,5667
rosiere;LA ROSIERE;86;6,63333;47,9167
corre;CORRE;588;6;47,9167
bourbevelle;BOURBEVELLE;79;5,93333;47,9167
plainemont;PLAINEMONT;58;6,21667;47,85
raddon-et-chapendu;RADDON-ET-CHAPENDU;930;6,48333;47,85
longevelle;LONGEVELLE;114;6,44751;47,59
chantes;CHANTES;129;5,93333;47,6333
dambenoÌ¨t-les-colombe;DAMBENOIT-LES-COLOMBE;276;6,38501;47,7228
sainte-marie-en-chaux;SAINTE-MARIE-EN-CHAUX;170;6,31667;47,7833
jasney;JASNEY;246;6,18333;47,8667
sainte-marie-en-chanois;SAINTE-MARIE-EN-CHANOIS;212;6,51667;47,8333
chenebier;CHENEBIER;712;6,71667;47,65
ormoy-70;ORMOY;224;5,98333;47,8833
verlans;VERLANS;157;6,71667;47,5667
magny-les-jussey;MAGNY-LES-JUSSEY;116;5,98333;47,8667
hericourt-70;HERICOURT;10349;6,75;47,5833
aulx-les-cromary;AULX-LES-CROMARY;143;6,11667;47,3833
tavey;TAVEY;453;6,73333;47,5667
senargent-mignafans;SENARGENT-MIGNAFANS;285;6,52612;47,565
volon;VOLON;66;5,73333;47,6167
ambievillers;AMBIEVILLERS;81;6,15;47,9667
fontenois-les-montbozon;FONTENOIS-LES-MONTBOZON;303;6,23333;47,4833
tremoins;TREMOINS;355;6,7;47,5667
fretigney-et-velloreille;FRETIGNEY-ET-VELLOREILLE;683;5,94612;47,4881
belmont-70;BELMONT;113;6,50362;47,787
blondefontaine;BLONDEFONTAINE;248;5,86667;47,8833
fouchecourt-70;FOUCHECOURT;116;6;47,7833
cult;CULT;228;5,73333;47,3167
villers-les-luxeuil;VILLERS-LES-LUXEUIL;342;6,28333;47,7667
abelcourt;ABELCOURT;340;6,3;47,7833
esmoulieres;ESMOULIERES;95;6,61667;47,85
froideterre;FROIDETERRE;341;6,53333;47,7
champagney-70;CHAMPAGNEY;3770;6,68223;47,7059
magny-danigon;MAGNY-DANIGON;454;6,60278;47,6748
passavant-la-rochere;PASSAVANT-LA-ROCHERE;659;6,03333;47,9667
moffans-et-vacheresse;MOFFANS-ET-VACHERESSE;624;6,55;47,6333
montigny-les-cherlieu;MONTIGNY-LES-CHERLIEU;177;5,81667;47,8
semmadon;SEMMADON;135;5,86667;47,7333
breuchotte;BREUCHOTTE;313;6,46667;47,8333
